时间,带宽(bps)
2016-09-01T04:20:00+08:00,236290081
2016-09-01T04:25:00+08:00,218722595
2016-09-01T04:30:00+08:00,173950361
2016-09-01T04:35:00+08:00,210250141
2016-09-01T04:40:00+08:00,200548919
2016-09-01T04:45:00+08:00,177556360
2016-09-01T04:50:00+08:00,193656084
2016-09-01T04:55:00+08:00,227783637
2016-09-01T05:00:00+08:00,230238797
2016-09-01T05:05:00+08:00,242723894
2016-09-01T05:10:00+08:00,214823802
2016-09-01T05:15:00+08:00,203425452
2016-09-01T05:20:00+08:00,206886419
2016-09-01T05:25:00+08:00,209605953
2016-09-01T05:30:00+08:00,193027748
2016-09-01T05:35:00+08:00,210242125
2016-09-01T05:40:00+08:00,182359336
2016-09-01T05:45:00+08:00,196486268
2016-09-01T05:50:00+08:00,186046477
2016-09-01T05:55:00+08:00,226209770
2016-09-01T06:00:00+08:00,273581333
2016-09-01T06:05:00+08:00,233045888
2016-09-01T06:10:00+08:00,233964712
2016-09-01T06:15:00+08:00,269947960
2016-09-01T06:20:00+08:00,268820663
2016-09-01T06:25:00+08:00,274357248
2016-09-01T06:30:00+08:00,308892559
2016-09-01T06:35:00+08:00,326557277
2016-09-01T06:40:00+08:00,300628474
2016-09-01T06:45:00+08:00,305972122
2016-09-01T06:50:00+08:00,279070886
2016-09-01T06:55:00+08:00,278281232
2016-09-01T07:00:00+08:00,306363526
2016-09-01T07:05:00+08:00,334179677
2016-09-01T07:10:00+08:00,310913529
2016-09-01T07:15:00+08:00,355838780
2016-09-01T07:20:00+08:00,357088106
2016-09-01T07:25:00+08:00,373392797
2016-09-01T07:30:00+08:00,377679660
2016-09-01T07:35:00+08:00,357837168
2016-09-01T07:40:00+08:00,357853257
2016-09-01T07:45:00+08:00,359116478
2016-09-01T07:50:00+08:00,395607463
2016-09-01T07:55:00+08:00,409618015
2016-09-01T08:00:00+08:00,423276752
2016-09-01T08:05:00+08:00,434494020
2016-09-01T08:10:00+08:00,397288366
2016-09-01T08:15:00+08:00,445233681
2016-09-01T08:20:00+08:00,410631193
2016-09-01T08:25:00+08:00,492723451
2016-09-01T08:30:00+08:00,442069688
2016-09-01T08:35:00+08:00,432037748
2016-09-01T08:40:00+08:00,452899500
2016-09-01T08:45:00+08:00,476188618
2016-09-01T08:50:00+08:00,441835634
2016-09-01T08:55:00+08:00,437393709
2016-09-01T09:00:00+08:00,457421567
2016-09-01T09:05:00+08:00,511176037
2016-09-01T09:10:00+08:00,537818820
2016-09-01T09:15:00+08:00,525214650
2016-09-01T09:20:00+08:00,580590614
2016-09-01T09:25:00+08:00,566526418
2016-09-01T09:30:00+08:00,570710854
2016-09-01T09:35:00+08:00,548304363
2016-09-01T09:40:00+08:00,548738424
2016-09-01T09:45:00+08:00,593456236
2016-09-01T09:50:00+08:00,607830740
2016-09-01T09:55:00+08:00,602045866
2016-09-01T10:00:00+08:00,600478516
2016-09-01T10:05:00+08:00,597684986
2016-09-01T10:10:00+08:00,597452814
2016-09-01T10:15:00+08:00,651857581
2016-09-01T10:20:00+08:00,672997204
2016-09-01T10:25:00+08:00,676437464
2016-09-01T10:30:00+08:00,672078049
2016-09-01T10:35:00+08:00,658491819
2016-09-01T10:40:00+08:00,673183418
2016-09-01T10:45:00+08:00,676335651
2016-09-01T10:50:00+08:00,628655923
2016-09-01T10:55:00+08:00,667804264
2016-09-01T11:00:00+08:00,666167947
2016-09-01T11:05:00+08:00,622708758
2016-09-01T11:10:00+08:00,673319326
2016-09-01T11:15:00+08:00,729457798
2016-09-01T11:20:00+08:00,691075702
2016-09-01T11:25:00+08:00,667634598
2016-09-01T11:30:00+08:00,645535235
2016-09-01T11:35:00+08:00,660516322
2016-09-01T11:40:00+08:00,666743288
2016-09-01T11:45:00+08:00,623633702
2016-09-01T11:50:00+08:00,659306266
2016-09-01T11:55:00+08:00,740368338
2016-09-01T12:00:00+08:00,699528867
2016-09-01T12:05:00+08:00,737584984
2016-09-01T12:10:00+08:00,732548179
2016-09-01T12:15:00+08:00,706427719
2016-09-01T12:20:00+08:00,706542327
2016-09-01T12:25:00+08:00,699970522
2016-09-01T12:30:00+08:00,717292080
2016-09-01T12:35:00+08:00,733279343
2016-09-01T12:40:00+08:00,794822242
2016-09-01T12:45:00+08:00,799371810
2016-09-01T12:50:00+08:00,853119387
2016-09-01T12:55:00+08:00,845713803
2016-09-01T13:00:00+08:00,902275410
2016-09-01T13:05:00+08:00,893183753
2016-09-01T13:10:00+08:00,933479057
2016-09-01T13:15:00+08:00,938227928
2016-09-01T13:20:00+08:00,932571131
2016-09-01T13:25:00+08:00,951284082
2016-09-01T13:30:00+08:00,971827688
2016-09-01T13:35:00+08:00,974284010
2016-09-01T13:40:00+08:00,962622996
2016-09-01T13:45:00+08:00,985276597
2016-09-01T13:50:00+08:00,992752456
2016-09-01T13:55:00+08:00,963156261
2016-09-01T14:00:00+08:00,1067140501
2016-09-01T14:05:00+08:00,944617095
2016-09-01T14:10:00+08:00,956984776
2016-09-01T14:15:00+08:00,963540104
2016-09-01T14:20:00+08:00,911037188
2016-09-01T14:25:00+08:00,932953504
2016-09-01T14:30:00+08:00,960491341
2016-09-01T14:35:00+08:00,946775026
2016-09-01T14:40:00+08:00,966386189
2016-09-01T14:45:00+08:00,1035466362
2016-09-01T14:50:00+08:00,976067928
2016-09-01T14:55:00+08:00,976726516
2016-09-01T15:00:00+08:00,999729982
2016-09-01T15:05:00+08:00,1053733464
2016-09-01T15:10:00+08:00,951755029
2016-09-01T15:15:00+08:00,955066877
2016-09-01T15:20:00+08:00,1007822545
2016-09-01T15:25:00+08:00,1032558470
2016-09-01T15:30:00+08:00,1120710317
2016-09-01T15:35:00+08:00,1072100460
2016-09-01T15:40:00+08:00,1060481984
2016-09-01T15:45:00+08:00,982076371
2016-09-01T15:50:00+08:00,1064742740
2016-09-01T15:55:00+08:00,980762992
2016-09-01T16:00:00+08:00,1029258285
2016-09-01T16:05:00+08:00,966453777
2016-09-01T16:10:00+08:00,1072821810
2016-09-01T16:15:00+08:00,1115139780
2016-09-01T16:20:00+08:00,1039951797
2016-09-01T16:25:00+08:00,1013427023
2016-09-01T16:30:00+08:00,977253888
2016-09-01T16:35:00+08:00,952126263
2016-09-01T16:40:00+08:00,1027213228
2016-09-01T16:45:00+08:00,957861183
2016-09-01T16:50:00+08:00,852714147
2016-09-01T16:55:00+08:00,921186636
2016-09-01T17:00:00+08:00,962341395
2016-09-01T17:05:00+08:00,980915451
2016-09-01T17:10:00+08:00,999340435
2016-09-01T17:15:00+08:00,997455707
2016-09-01T17:20:00+08:00,942247282
2016-09-01T17:25:00+08:00,966261649
2016-09-01T17:30:00+08:00,955434779
2016-09-01T17:35:00+08:00,986122128
2016-09-01T17:40:00+08:00,1080055335
2016-09-01T17:45:00+08:00,961794671
2016-09-01T17:50:00+08:00,994505080
2016-09-01T17:55:00+08:00,982852689
2016-09-01T18:00:00+08:00,961041872
2016-09-01T18:05:00+08:00,980450193
2016-09-01T18:10:00+08:00,1058913609
2016-09-01T18:15:00+08:00,1029797721
2016-09-01T18:20:00+08:00,974737449
2016-09-01T18:25:00+08:00,1081270716
2016-09-01T18:30:00+08:00,933104296
2016-09-01T18:35:00+08:00,982694725
2016-09-01T18:40:00+08:00,993031739
2016-09-01T18:45:00+08:00,988324119
2016-09-01T18:50:00+08:00,984864889
2016-09-01T18:55:00+08:00,995612396
2016-09-01T19:00:00+08:00,981973287
2016-09-01T19:05:00+08:00,1090643379
2016-09-01T19:10:00+08:00,997226982
2016-09-01T19:15:00+08:00,1023261997
2016-09-01T19:20:00+08:00,1080073434
2016-09-01T19:25:00+08:00,1026385525
2016-09-01T19:30:00+08:00,1129271537
2016-09-01T19:35:00+08:00,1075754433
2016-09-01T19:40:00+08:00,1072370539
2016-09-01T19:45:00+08:00,1095695836
2016-09-01T19:50:00+08:00,1037565883
2016-09-01T19:55:00+08:00,1069064614
2016-09-01T20:00:00+08:00,1028042324
2016-09-01T20:05:00+08:00,1021424670
2016-09-01T20:10:00+08:00,1181627665
2016-09-01T20:15:00+08:00,1167074267
2016-09-01T20:20:00+08:00,1171403141
2016-09-01T20:25:00+08:00,1178256854
2016-09-01T20:30:00+08:00,1175109923
2016-09-01T20:35:00+08:00,1206397422
2016-09-01T20:40:00+08:00,1272708075
2016-09-01T20:45:00+08:00,1221692177
2016-09-01T20:50:00+08:00,1292113555
2016-09-01T20:55:00+08:00,1302710858
2016-09-01T21:00:00+08:00,1262813179
2016-09-01T21:05:00+08:00,1300871336
2016-09-01T21:10:00+08:00,1411227672
2016-09-01T21:15:00+08:00,1525440910
2016-09-01T21:20:00+08:00,1426821886
2016-09-01T21:25:00+08:00,1498506068
2016-09-01T21:30:00+08:00,1499969624
2016-09-01T21:35:00+08:00,1526607142
2016-09-01T21:40:00+08:00,1536449622
2016-09-01T21:45:00+08:00,1516271347
2016-09-01T21:50:00+08:00,1549669148
2016-09-01T21:55:00+08:00,1527303783
2016-09-01T22:00:00+08:00,1462204606
2016-09-01T22:05:00+08:00,1420660972
2016-09-01T22:10:00+08:00,1572284837
2016-09-01T22:15:00+08:00,1474699678
2016-09-01T22:20:00+08:00,1552878049
2016-09-01T22:25:00+08:00,1546954186
2016-09-01T22:30:00+08:00,1495120599
2016-09-01T22:35:00+08:00,1535266341
2016-09-01T22:40:00+08:00,1479700719
2016-09-01T22:45:00+08:00,1474529758
2016-09-01T22:50:00+08:00,1480383289
2016-09-01T22:55:00+08:00,1547734972
2016-09-01T23:00:00+08:00,1517202039
2016-09-01T23:05:00+08:00,1581678388
2016-09-01T23:10:00+08:00,1590393867
2016-09-01T23:15:00+08:00,1518104392
2016-09-01T23:20:00+08:00,1512891560
2016-09-01T23:25:00+08:00,1505909599
2016-09-01T23:30:00+08:00,1543554017
2016-09-01T23:35:00+08:00,1598522748
2016-09-01T23:40:00+08:00,1530835242
2016-09-01T23:45:00+08:00,1408689488
2016-09-01T23:50:00+08:00,1318178649
2016-09-01T23:55:00+08:00,1442491054
2016-09-02T00:00:00+08:00,1494495001
2016-09-02T00:05:00+08:00,1544286340
2016-09-02T00:10:00+08:00,1296921463
2016-09-02T00:15:00+08:00,1292354649
2016-09-02T00:20:00+08:00,1247722764
2016-09-02T00:25:00+08:00,1255730357
2016-09-02T00:30:00+08:00,1254540359
2016-09-02T00:35:00+08:00,1222506624
2016-09-02T00:40:00+08:00,1254705614
2016-09-02T00:45:00+08:00,1157897044
2016-09-02T00:50:00+08:00,1065680423
2016-09-02T00:55:00+08:00,923127131
2016-09-02T01:00:00+08:00,847975846
2016-09-02T01:05:00+08:00,826324912
2016-09-02T01:10:00+08:00,858862404
2016-09-02T01:15:00+08:00,804199149
2016-09-02T01:20:00+08:00,730696650
2016-09-02T01:25:00+08:00,697901530
2016-09-02T01:30:00+08:00,694524726
2016-09-02T01:35:00+08:00,593058604
2016-09-02T01:40:00+08:00,655662857
2016-09-02T01:45:00+08:00,561364655
2016-09-02T01:50:00+08:00,489391008
2016-09-02T01:55:00+08:00,586612508
2016-09-02T02:00:00+08:00,529483927
2016-09-02T02:05:00+08:00,579555484
2016-09-02T02:10:00+08:00,530943953
2016-09-02T02:15:00+08:00,476653617
2016-09-02T02:20:00+08:00,461480164
2016-09-02T02:25:00+08:00,448003685
2016-09-02T02:30:00+08:00,442440245
2016-09-02T02:35:00+08:00,436256257
2016-09-02T02:40:00+08:00,376833165
2016-09-02T02:45:00+08:00,374861829
2016-09-02T02:50:00+08:00,332552945
2016-09-02T02:55:00+08:00,296870344
2016-09-02T03:00:00+08:00,316742637
2016-09-02T03:05:00+08:00,298236496
2016-09-02T03:10:00+08:00,300929705
2016-09-02T03:15:00+08:00,352484876
2016-09-02T03:20:00+08:00,287198602
2016-09-02T03:25:00+08:00,277181689
2016-09-02T03:30:00+08:00,233011540
2016-09-02T03:35:00+08:00,235772321
2016-09-02T03:40:00+08:00,259335130
2016-09-02T03:45:00+08:00,252571353
2016-09-02T03:50:00+08:00,201473826
2016-09-02T03:55:00+08:00,229517931
2016-09-02T04:00:00+08:00,203228254
2016-09-02T04:05:00+08:00,219942646
2016-09-02T04:10:00+08:00,235300111
2016-09-02T04:15:00+08:00,233954668
2016-09-02T04:20:00+08:00,214399867
2016-09-02T04:25:00+08:00,201476187
2016-09-02T04:30:00+08:00,186694759
2016-09-02T04:35:00+08:00,166972794
2016-09-02T04:40:00+08:00,174344596
2016-09-02T04:45:00+08:00,159129529
2016-09-02T04:50:00+08:00,157885079
2016-09-02T04:55:00+08:00,149971800
2016-09-02T05:00:00+08:00,160411414
2016-09-02T05:05:00+08:00,162514901
2016-09-02T05:10:00+08:00,165207982
2016-09-02T05:15:00+08:00,158762163
2016-09-02T05:20:00+08:00,162040691
2016-09-02T05:25:00+08:00,180418149
2016-09-02T05:30:00+08:00,201236840
2016-09-02T05:35:00+08:00,228384342
2016-09-02T05:40:00+08:00,219542603
2016-09-02T05:45:00+08:00,208781135
2016-09-02T05:50:00+08:00,209849072
2016-09-02T05:55:00+08:00,236704890
2016-09-02T06:00:00+08:00,210603970
2016-09-02T06:05:00+08:00,242878978
2016-09-02T06:10:00+08:00,245304463
2016-09-02T06:15:00+08:00,267906010
2016-09-02T06:20:00+08:00,239496560
2016-09-02T06:25:00+08:00,249268360
2016-09-02T06:30:00+08:00,253474532
2016-09-02T06:35:00+08:00,265013304
2016-09-02T06:40:00+08:00,253655600
2016-09-02T06:45:00+08:00,273458462
2016-09-02T06:50:00+08:00,289863060
2016-09-02T06:55:00+08:00,320801067
2016-09-02T07:00:00+08:00,353600425
2016-09-02T07:05:00+08:00,304790029
2016-09-02T07:10:00+08:00,309203205
2016-09-02T07:15:00+08:00,333651637
2016-09-02T07:20:00+08:00,332998848
2016-09-02T07:25:00+08:00,334956649
2016-09-02T07:30:00+08:00,331359695
2016-09-02T07:35:00+08:00,348528556
2016-09-02T07:40:00+08:00,386757519
2016-09-02T07:45:00+08:00,386595190
2016-09-02T07:50:00+08:00,392287042
2016-09-02T07:55:00+08:00,450530456
2016-09-02T08:00:00+08:00,428995230
2016-09-02T08:05:00+08:00,421790863
2016-09-02T08:10:00+08:00,458955932
2016-09-02T08:15:00+08:00,453906012
2016-09-02T08:20:00+08:00,486292578
2016-09-02T08:25:00+08:00,492659109
2016-09-02T08:30:00+08:00,485915054
2016-09-02T08:35:00+08:00,494537643
2016-09-02T08:40:00+08:00,534372188
2016-09-02T08:45:00+08:00,545927753
2016-09-02T08:50:00+08:00,522962885
2016-09-02T08:55:00+08:00,527981162
2016-09-02T09:00:00+08:00,524386504
2016-09-02T09:05:00+08:00,560845916
2016-09-02T09:10:00+08:00,539599394
2016-09-02T09:15:00+08:00,542554001
2016-09-02T09:20:00+08:00,541474085
2016-09-02T09:25:00+08:00,525236942
2016-09-02T09:30:00+08:00,586902282
2016-09-02T09:35:00+08:00,565643356
2016-09-02T09:40:00+08:00,592254105
2016-09-02T09:45:00+08:00,618919515
2016-09-02T09:50:00+08:00,656971568
2016-09-02T09:55:00+08:00,665018978
2016-09-02T10:00:00+08:00,684965814
2016-09-02T10:05:00+08:00,618452422
2016-09-02T10:10:00+08:00,625214246
2016-09-02T10:15:00+08:00,636908867
2016-09-02T10:20:00+08:00,626251043
2016-09-02T10:25:00+08:00,680317884
2016-09-02T10:30:00+08:00,685051304
2016-09-02T10:35:00+08:00,661941821
2016-09-02T10:40:00+08:00,704344764
2016-09-02T10:45:00+08:00,693708067
2016-09-02T10:50:00+08:00,724607296
2016-09-02T10:55:00+08:00,659068689
2016-09-02T11:00:00+08:00,686230846
2016-09-02T11:05:00+08:00,679144267
2016-09-02T11:10:00+08:00,669362196
2016-09-02T11:15:00+08:00,689947735
2016-09-02T11:20:00+08:00,684660303
2016-09-02T11:25:00+08:00,655456848
2016-09-02T11:30:00+08:00,644698600
2016-09-02T11:35:00+08:00,669877217
2016-09-02T11:40:00+08:00,717746561
2016-09-02T11:45:00+08:00,680813844
2016-09-02T11:50:00+08:00,689689495
2016-09-02T11:55:00+08:00,742673357
2016-09-02T12:00:00+08:00,725759104
2016-09-02T12:05:00+08:00,759848487
2016-09-02T12:10:00+08:00,836131673
2016-09-02T12:15:00+08:00,815395404
2016-09-02T12:20:00+08:00,765633884
2016-09-02T12:25:00+08:00,774712130
2016-09-02T12:30:00+08:00,793500287
2016-09-02T12:35:00+08:00,788725231
2016-09-02T12:40:00+08:00,838538504
2016-09-02T12:45:00+08:00,807346402
2016-09-02T12:50:00+08:00,883261104
2016-09-02T12:55:00+08:00,908367677
2016-09-02T13:00:00+08:00,896070339
2016-09-02T13:05:00+08:00,909750576
2016-09-02T13:10:00+08:00,885231591
2016-09-02T13:15:00+08:00,906962780
2016-09-02T13:20:00+08:00,896280741
2016-09-02T13:25:00+08:00,968056492
2016-09-02T13:30:00+08:00,960532578
2016-09-02T13:35:00+08:00,954128943
2016-09-02T13:40:00+08:00,907712011
2016-09-02T13:45:00+08:00,954707067
2016-09-02T13:50:00+08:00,1111396581
2016-09-02T13:55:00+08:00,1031084542
2016-09-02T14:00:00+08:00,1048220464
2016-09-02T14:05:00+08:00,1098009396
2016-09-02T14:10:00+08:00,980757665
2016-09-02T14:15:00+08:00,960626929
2016-09-02T14:20:00+08:00,978507696
2016-09-02T14:25:00+08:00,1010499177
2016-09-02T14:30:00+08:00,896744432
2016-09-02T14:35:00+08:00,951734006
2016-09-02T14:40:00+08:00,967770063
2016-09-02T14:45:00+08:00,1081556069
2016-09-02T14:50:00+08:00,975096360
2016-09-02T14:55:00+08:00,990710441
2016-09-02T15:00:00+08:00,1026375558
2016-09-02T15:05:00+08:00,960934078
2016-09-02T15:10:00+08:00,962829185
2016-09-02T15:15:00+08:00,1005028993
2016-09-02T15:20:00+08:00,1024818313
2016-09-02T15:25:00+08:00,1008074322
2016-09-02T15:30:00+08:00,1027661997
2016-09-02T15:35:00+08:00,925636109
2016-09-02T15:40:00+08:00,903510805
2016-09-02T15:45:00+08:00,824850896
2016-09-02T15:50:00+08:00,841991663
2016-09-02T15:55:00+08:00,864274713
2016-09-02T16:00:00+08:00,882302678
2016-09-02T16:05:00+08:00,914410972
2016-09-02T16:10:00+08:00,934606932
2016-09-02T16:15:00+08:00,931921784
2016-09-02T16:20:00+08:00,918943855
2016-09-02T16:25:00+08:00,1028099011
2016-09-02T16:30:00+08:00,1066750535
2016-09-02T16:35:00+08:00,868157126
2016-09-02T16:40:00+08:00,884390181
2016-09-02T16:45:00+08:00,849655356
2016-09-02T16:50:00+08:00,811925709
2016-09-02T16:55:00+08:00,814383546
2016-09-02T17:00:00+08:00,813047456
2016-09-02T17:05:00+08:00,766521128
2016-09-02T17:10:00+08:00,817217303
2016-09-02T17:15:00+08:00,880598034
2016-09-02T17:20:00+08:00,872031918
2016-09-02T17:25:00+08:00,815645084
2016-09-02T17:30:00+08:00,766806362
2016-09-02T17:35:00+08:00,901154521
2016-09-02T17:40:00+08:00,825256001
2016-09-02T17:45:00+08:00,797260305
2016-09-02T17:50:00+08:00,840524282
2016-09-02T17:55:00+08:00,842040417
2016-09-02T18:00:00+08:00,885080763
2016-09-02T18:05:00+08:00,950737785
2016-09-02T18:10:00+08:00,940277023
2016-09-02T18:15:00+08:00,1077932115
2016-09-02T18:20:00+08:00,954929707
2016-09-02T18:25:00+08:00,975560184
2016-09-02T18:30:00+08:00,1040938034
2016-09-02T18:35:00+08:00,1050428927
2016-09-02T18:40:00+08:00,1125006996
2016-09-02T18:45:00+08:00,1035985105
2016-09-02T18:50:00+08:00,1088453323
2016-09-02T18:55:00+08:00,1133520085
2016-09-02T19:00:00+08:00,1078403025
2016-09-02T19:05:00+08:00,1083137750
2016-09-02T19:10:00+08:00,1146705178
2016-09-02T19:15:00+08:00,1147891840
2016-09-02T19:20:00+08:00,1168393396
2016-09-02T19:25:00+08:00,1099420498
2016-09-02T19:30:00+08:00,1131727760
2016-09-02T19:35:00+08:00,1144980023
2016-09-02T19:40:00+08:00,1173987207
2016-09-02T19:45:00+08:00,1183547386
2016-09-02T19:50:00+08:00,1148977585
2016-09-02T19:55:00+08:00,1317305683
2016-09-02T20:00:00+08:00,1338315258
2016-09-02T20:05:00+08:00,1384621282
2016-09-02T20:10:00+08:00,1361458922
2016-09-02T20:15:00+08:00,1427782460
2016-09-02T20:20:00+08:00,1529443485
2016-09-02T20:25:00+08:00,1513517922
2016-09-02T20:30:00+08:00,1437152614
2016-09-02T20:35:00+08:00,1466506959
2016-09-02T20:40:00+08:00,1456051212
2016-09-02T20:45:00+08:00,1496041243
2016-09-02T20:50:00+08:00,1397690627
2016-09-02T20:55:00+08:00,1376064000
2016-09-02T21:00:00+08:00,1461620956
2016-09-02T21:05:00+08:00,1692258077
2016-09-02T21:10:00+08:00,1697652520
2016-09-02T21:15:00+08:00,1662615830
2016-09-02T21:20:00+08:00,1605686241
2016-09-02T21:25:00+08:00,1640405469
2016-09-02T21:30:00+08:00,1725765390
2016-09-02T21:35:00+08:00,1759807148
2016-09-02T21:40:00+08:00,1698854685
2016-09-02T21:45:00+08:00,1767484171
2016-09-02T21:50:00+08:00,1699016388
2016-09-02T21:55:00+08:00,1655086470
2016-09-02T22:00:00+08:00,1741076769
2016-09-02T22:05:00+08:00,1743435258
2016-09-02T22:10:00+08:00,1813717305
2016-09-02T22:15:00+08:00,1814063496
2016-09-02T22:20:00+08:00,1827899452
2016-09-02T22:25:00+08:00,1839026732
2016-09-02T22:30:00+08:00,1801493013
2016-09-02T22:35:00+08:00,1653720513
2016-09-02T22:40:00+08:00,1738051784
2016-09-02T22:45:00+08:00,1697932246
2016-09-02T22:50:00+08:00,1770175554
2016-09-02T22:55:00+08:00,1812006454
2016-09-02T23:00:00+08:00,1769246682
2016-09-02T23:05:00+08:00,1861819678
2016-09-02T23:10:00+08:00,1769298472
2016-09-02T23:15:00+08:00,1762001145
2016-09-02T23:20:00+08:00,1852771665
2016-09-02T23:25:00+08:00,1830664601
2016-09-02T23:30:00+08:00,1706548162
2016-09-02T23:35:00+08:00,1687346241
2016-09-02T23:40:00+08:00,1625639239
2016-09-02T23:45:00+08:00,1749612812
2016-09-02T23:50:00+08:00,1605173428
2016-09-02T23:55:00+08:00,1646865476
2016-09-03T00:00:00+08:00,1662032338
2016-09-03T00:05:00+08:00,1551326806
2016-09-03T00:10:00+08:00,1604849473
2016-09-03T00:15:00+08:00,1552400221
2016-09-03T00:20:00+08:00,1436044132
2016-09-03T00:25:00+08:00,1398053832
2016-09-03T00:30:00+08:00,1394292896
2016-09-03T00:35:00+08:00,1312637582
2016-09-03T00:40:00+08:00,1348410035
2016-09-03T00:45:00+08:00,1233292825
2016-09-03T00:50:00+08:00,1186602295
2016-09-03T00:55:00+08:00,1135460128
2016-09-03T01:00:00+08:00,1101572811
2016-09-03T01:05:00+08:00,1076816185
2016-09-03T01:10:00+08:00,1062151356
2016-09-03T01:15:00+08:00,918412899
2016-09-03T01:20:00+08:00,915640523
2016-09-03T01:25:00+08:00,905921285
2016-09-03T01:30:00+08:00,928312507
2016-09-03T01:35:00+08:00,892599736
2016-09-03T01:40:00+08:00,857068344
2016-09-03T01:45:00+08:00,838657415
2016-09-03T01:50:00+08:00,803017315
2016-09-03T01:55:00+08:00,766834748
2016-09-03T02:00:00+08:00,635073793
2016-09-03T02:05:00+08:00,678664579
2016-09-03T02:10:00+08:00,670927213
2016-09-03T02:15:00+08:00,647928899
2016-09-03T02:20:00+08:00,613931355
2016-09-03T02:25:00+08:00,551635948
2016-09-03T02:30:00+08:00,563314066
2016-09-03T02:35:00+08:00,577646635
2016-09-03T02:40:00+08:00,486044162
2016-09-03T02:45:00+08:00,529736436
2016-09-03T02:50:00+08:00,470773754
2016-09-03T02:55:00+08:00,493978665
2016-09-03T03:00:00+08:00,414261222
2016-09-03T03:05:00+08:00,406034257
2016-09-03T03:10:00+08:00,382409344
2016-09-03T03:15:00+08:00,388582169
2016-09-03T03:20:00+08:00,414800975
2016-09-03T03:25:00+08:00,346645268
2016-09-03T03:30:00+08:00,351422723
2016-09-03T03:35:00+08:00,318043122
2016-09-03T03:40:00+08:00,318475727
2016-09-03T03:45:00+08:00,293183313
2016-09-03T03:50:00+08:00,307171920
2016-09-03T03:55:00+08:00,316028244
2016-09-03T04:00:00+08:00,259062972
2016-09-03T04:05:00+08:00,278145597
2016-09-03T04:10:00+08:00,270991535
2016-09-03T04:15:00+08:00,267761542
2016-09-03T04:20:00+08:00,282744416
2016-09-03T04:25:00+08:00,281339400
2016-09-03T04:30:00+08:00,264075791
2016-09-03T04:35:00+08:00,276726847
2016-09-03T04:40:00+08:00,234622771
2016-09-03T04:45:00+08:00,211756223
2016-09-03T04:50:00+08:00,229716055
2016-09-03T04:55:00+08:00,212694708
2016-09-03T05:00:00+08:00,284751707
2016-09-03T05:05:00+08:00,263097463
2016-09-03T05:10:00+08:00,264025189
2016-09-03T05:15:00+08:00,230526354
2016-09-03T05:20:00+08:00,236268745
2016-09-03T05:25:00+08:00,251928172
2016-09-03T05:30:00+08:00,273302636
2016-09-03T05:35:00+08:00,259080048
2016-09-03T05:40:00+08:00,308597829
2016-09-03T05:45:00+08:00,265874165
2016-09-03T05:50:00+08:00,274067114
2016-09-03T05:55:00+08:00,307826504
2016-09-03T06:00:00+08:00,303972203
2016-09-03T06:05:00+08:00,324984983
2016-09-03T06:10:00+08:00,321374626
2016-09-03T06:15:00+08:00,320609210
2016-09-03T06:20:00+08:00,317602671
2016-09-03T06:25:00+08:00,364317408
2016-09-03T06:30:00+08:00,376889432
2016-09-03T06:35:00+08:00,381426561
2016-09-03T06:40:00+08:00,407262894
2016-09-03T06:45:00+08:00,434292249
2016-09-03T06:50:00+08:00,437633056
2016-09-03T06:55:00+08:00,472993551
2016-09-03T07:00:00+08:00,452341610
2016-09-03T07:05:00+08:00,456564536
2016-09-03T07:10:00+08:00,467160460
2016-09-03T07:15:00+08:00,484852738
2016-09-03T07:20:00+08:00,511506462
2016-09-03T07:25:00+08:00,493862303
2016-09-03T07:30:00+08:00,507274730
2016-09-03T07:35:00+08:00,567927337
2016-09-03T07:40:00+08:00,619086339
2016-09-03T07:45:00+08:00,607905706
2016-09-03T07:50:00+08:00,622815210
2016-09-03T07:55:00+08:00,617372317
2016-09-03T08:00:00+08:00,649312704
2016-09-03T08:05:00+08:00,642391751
2016-09-03T08:10:00+08:00,720148579
2016-09-03T08:15:00+08:00,712925035
2016-09-03T08:20:00+08:00,775431489
2016-09-03T08:25:00+08:00,770804496
2016-09-03T08:30:00+08:00,765317116
2016-09-03T08:35:00+08:00,737793642
2016-09-03T08:40:00+08:00,784233884
2016-09-03T08:45:00+08:00,856282091
2016-09-03T08:50:00+08:00,827125667
2016-09-03T08:55:00+08:00,858023070
2016-09-03T09:00:00+08:00,855502635
2016-09-03T09:05:00+08:00,959345148
2016-09-03T09:10:00+08:00,941966196
2016-09-03T09:15:00+08:00,940306564
2016-09-03T09:20:00+08:00,921073602
2016-09-03T09:25:00+08:00,994939887
2016-09-03T09:30:00+08:00,954571266
2016-09-03T09:35:00+08:00,938378751
2016-09-03T09:40:00+08:00,910349005
2016-09-03T09:45:00+08:00,1004726562
2016-09-03T09:50:00+08:00,985668073
2016-09-03T09:55:00+08:00,1072113015
2016-09-03T10:00:00+08:00,1029527617
2016-09-03T10:05:00+08:00,1070745953
2016-09-03T10:10:00+08:00,1083623621
2016-09-03T10:15:00+08:00,1113886169
2016-09-03T10:20:00+08:00,1109617956
2016-09-03T10:25:00+08:00,1048959615
2016-09-03T10:30:00+08:00,1030324826
2016-09-03T10:35:00+08:00,1027043264
2016-09-03T10:40:00+08:00,1111631068
2016-09-03T10:45:00+08:00,1156684141
2016-09-03T10:50:00+08:00,1249784636
2016-09-03T10:55:00+08:00,1220501876
